record_id,point_id,observed_at,effective_at,updated_at,laeq,l10,l50,l90,lmin,lmax,fs,shidu,qw,sd,yl,qy
E790142C-031D-4C6A-9E07-8AAB6162BB8D,310104340006,2024-11-21T00:00:00+08:00,2025-07-14T08:04:26+08:00,2025-07-14T08:04:26+08:00,57.6075,60.5191,56.6754,54.2837,52.2,68.1,0.4573,55.5345,12.8106,0.6953,0.0,1027.0656
D299A2D8-B761-4FB8-AA96-3DB8D6CF28FF,310104320001,2024-11-23T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,50.8363,53.1289,48.463,47.2649,43.6,80.8,0.659,49.4831,14.0738,2.5377,0.0,1027.0943
D4EE8660-2612-48A7-B68B-E8A2F18AF264,310104330002,2024-11-23T00:00:00+08:00,2025-07-14T08:04:13+08:00,2025-07-14T08:04:13+08:00,54.7364,56.8751,54.0304,52.0247,44.3,76.9,0.8927,46.5488,14.4464,1.1849,0.0,1026.5633
FDA3C9D1-CB80-4651-B123-94788C31658C,310104340006,2024-11-23T00:00:00+08:00,2025-07-14T08:04:38+08:00,2025-07-14T08:04:38+08:00,56.2262,59.0068,55.2744,53.6741,51.7,68.7,0.2456,52.0661,12.1302,1.0929,0.0,1029.4002
CD70BDBB-CE76-4880-ABD7-3D906B2D5232,310104330002,2024-11-24T00:00:00+08:00,2025-07-14T08:04:06+08:00,2025-07-14T08:04:06+08:00,50.3829,53.0886,49.5036,47.1507,43.7,62.5,0.4104,62.741,13.9903,0.2954,0.0333,1024.2698
E7B432CF-D3DB-4F8D-AEE0-2EE34455D495,310104340006,2024-11-24T00:00:00+08:00,2025-07-14T08:04:26+08:00,2025-07-14T08:04:26+08:00,58.6859,61.0612,58.1448,55.8751,48.8,74.3,0.5023,49.3387,15.7195,0.6214,0.0,1028.0568
BAFDDFC0-7066-4DAC-9B2C-441323BE3EEC,310104320001,2024-11-25T00:00:00+08:00,2025-07-14T08:03:52+08:00,2025-07-14T08:03:52+08:00,52.3675,54.0788,51.6665,50.8502,46.4,73.2,0.5929,67.9746,16.0996,1.1459,0.1483,1019.2026
F05E1AE9-4466-41D5-A5D5-A25DCCFF9D09,310104320001,2024-11-26T00:00:00+08:00,2025-07-14T08:04:30+08:00,2025-07-14T08:04:30+08:00,49.5158,50.547,49.208,48.8316,47.1,60.7,0.4636,37.4606,8.6696,0.0471,0.0,1022.5966
DE9C5C56-FD0A-4CC8-8880-BB5554677FE6,310104340006,2024-11-26T00:00:00+08:00,2025-07-14T08:04:20+08:00,2025-07-14T08:04:20+08:00,58.9045,61.5098,58.3248,55.6514,47.9,66.7,0.9689,34.6457,9.2708,1.316,0.0,1025.0
DEB85FCE-DA5F-4BA1-9CD7-CBED214A6948,310104340006,2024-11-27T00:00:00+08:00,2025-07-14T08:04:20+08:00,2025-07-14T08:04:20+08:00,58.1041,60.7306,57.4773,55.0216,53.1,69.6,0.7595,32.7808,8.6446,1.0748,0.0,1025.0368
F7A4CAB8-177D-4024-9BF7-F45D2641DBE3,310104320001,2024-11-28T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,48.231,49.6336,47.8135,47.1583,45.4,58.2,0.5484,33.6182,8.1844,0.0275,0.0,1022.447
F1A6AAD3-56C3-4CBE-B376-90124070F7C7,310104330002,2024-11-28T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,62.5231,66.5297,57.4054,53.3005,45.7,88.0,1.6205,27.5205,11.2589,4.8342,0.0,1020.1029
E52F3FDF-0E82-478B-B4A0-9C0A840C12A4,310104340006,2024-11-28T00:00:00+08:00,2025-07-14T08:04:24+08:00,2025-07-14T08:04:24+08:00,58.427,61.4409,57.3969,54.9185,53.1,75.9,0.9136,29.397,9.2457,0.7266,0.0,1025.0
F69AA52E-9BF4-4A41-8748-9B46C0422F65,310104330002,2024-12-01T00:00:00+08:00,2025-07-14T08:04:34+08:00,2025-07-14T08:04:34+08:00,52.9046,56.4209,51.3337,48.0657,45.1,69.1,0.3269,54.42,11.6197,1.916,0.0,1014.0848
D69A8E99-1F9E-4FBE-8012-8DF7855A385C,310104340006,2024-12-01T00:00:00+08:00,2025-07-14T08:04:15+08:00,2025-07-14T08:04:15+08:00,59.3812,61.7568,58.7641,56.5709,53.1,78.5,0.3871,42.4033,14.4242,0.6332,0.0,1016.3625
F1AC8A55-60BB-4B08-B7EE-61B5D4FEFB21,310104320001,2024-12-02T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,52.9076,56.2138,51.2365,49.2042,45.1,72.4,0.338,45.273,16.4019,3.3763,0.0,1017.5258
BC4CD836-C961-4FE3-8F7F-F38DE5878702,310104320001,2024-12-04T00:00:00+08:00,2025-07-14T08:03:53+08:00,2025-07-14T08:03:53+08:00,50.5339,51.8342,50.071,49.4006,45.1,70.5,0.7251,54.6824,12.8443,1.4693,0.0,1022.0874
FA06436A-AF77-497D-90B3-6B85E29B6461,310104330002,2024-12-04T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,50.2368,53.6518,49.0243,46.2021,42.3,63.0,0.8158,56.434,11.6114,0.4557,0.0,1021.5798
CE535917-817E-40BC-BD60-77B661D6362F,310104330002,2024-12-05T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,58.1014,61.1585,56.8034,53.6957,44.5,79.7,0.5782,62.6536,10.474,3.4494,0.0,1020.9331
CA23AE61-F9AF-45C6-BB99-E2F16CBC1033,310104330002,2024-12-06T00:00:00+08:00,2025-07-14T08:04:04+08:00,2025-07-14T08:04:04+08:00,58.1695,61.5297,56.5071,53.1515,42.5,76.5,0.5348,55.3272,10.7778,2.8847,0.0,1021.4396
D62EF64F-0811-4C6D-883C-1B8C0597B548,310104340006,2024-12-07T00:00:00+08:00,2025-07-14T08:04:15+08:00,2025-07-14T08:04:15+08:00,60.0905,62.6398,59.4002,57.196,53.6,80.3,0.876,50.8834,11.461,0.931,0.0,1028.0755
D91DEA02-0DEB-4DBB-BFB2-B359E4E0AA11,310104340006,2024-12-08T00:00:00+08:00,2025-07-14T08:04:17+08:00,2025-07-14T08:04:17+08:00,58.1751,60.8984,57.3081,55.2319,48.8,68.7,0.2444,51.8629,6.4328,0.1766,0.0,1031.0152
DBD5225F-1387-4506-9EDC-AB841D10EFD7,310104320001,2024-12-09T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,50.5892,52.3699,49.9016,49.0114,43.0,74.0,0.5595,44.9448,9.1229,2.1266,0.0,1024.9035
E50C15C2-B35F-4431-AE89-724D179109CF,310104330002,2024-12-09T00:00:00+08:00,2025-07-14T08:04:24+08:00,2025-07-14T08:04:24+08:00,55.2469,57.9663,54.3572,51.6986,43.1,73.4,0.6231,44.9104,9.1618,1.4731,0.0,1024.432
C34D03DC-B85E-4D11-9A7A-F9FBD1C21AB8,310104340006,2024-12-09T00:00:00+08:00,2025-07-14T08:03:58+08:00,2025-07-14T08:03:58+08:00,59.712,61.8429,59.2482,57.1807,53.9,78.8,0.4191,42.9605,9.5599,0.7215,0.0,1027.3927
CDF2C8CB-6B98-47A9-9C70-EBCAA80CC2F2,310104320001,2024-12-10T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,52.7246,54.2713,52.2178,51.0164,43.7,79.8,0.625,73.0437,9.1111,2.6516,0.2033,1022.3816
BA1A1567-2310-4303-AD1F-D2A23C5043F2,310104340006,2024-12-10T00:00:00+08:00,2025-07-14T08:03:51+08:00,2025-07-14T08:03:51+08:00,61.5368,64.1463,60.7328,58.1792,53.6,86.7,0.4209,69.8835,9.6867,1.0683,0.2833,1024.7746
F44CC1E5-9976-4A43-946E-136066A04F45,310104330002,2024-12-11T00:00:00+08:00,2025-07-14T08:04:33+08:00,2025-07-14T08:04:33+08:00,52.6999,55.3523,51.3167,49.3829,46.3,73.1,1.1606,63.1822,7.0796,1.6386,0.0,1025.9304
F8AFDA50-F048-4792-A376-15A29367BA45,310104340006,2024-12-11T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,61.6144,63.8924,61.1886,58.8262,54.9,73.3,0.8295,70.6,8.0238,1.1429,0.3266,1026.7695
E4C40D75-147B-495E-9817-8B20308FBE20,310104330002,2024-12-12T00:00:00+08:00,2025-07-14T08:04:24+08:00,2025-07-14T08:04:24+08:00,49.9316,52.866,48.7339,46.2884,41.6,66.4,0.5854,54.6671,8.193,1.7123,0.1333,1024.4102
FA7EC813-EB15-4C02-ACFA-CF8C5A11B2C2,310104340006,2024-12-12T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,57.1258,60.5079,56.054,51.6253,48.1,70.0,0.4582,53.7192,8.8438,0.9986,0.05,1028.0
F11A8BA7-54AD-4A80-A969-F27007EE6570,310104330002,2024-12-13T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,57.4106,59.6842,56.8072,54.7344,44.7,75.3,1.5139,59.43,5.1367,4.7338,0.0,1029.9251
E68BB174-004D-4A60-8DC7-A580582C9A86,310104340006,2024-12-14T00:00:00+08:00,2025-07-14T08:04:25+08:00,2025-07-14T08:04:25+08:00,54.5117,58.7188,52.3413,47.7961,41.8,76.3,0.6864,47.3109,3.5488,1.9256,0.0,1032.7472
C13D5857-A8B4-491B-90F7-61F7A1AC76A5,310104320001,2024-12-16T00:00:00+08:00,2025-07-14T08:03:57+08:00,2025-07-14T08:03:57+08:00,52.0364,55.1602,50.0674,49.1509,43.9,81.4,0.427,37.8606,7.8743,2.4566,0.0,1024.58
F2E9C744-E089-4ABE-81CE-7E7364B580C9,310104330002,2024-12-17T00:00:00+08:00,2025-07-14T08:04:32+08:00,2025-07-14T08:04:32+08:00,52.839,55.2835,51.8897,49.7755,43.5,73.5,0.5196,35.4664,10.3625,1.5255,0.015,1024.5982
FBB27953-F770-4833-822F-2EFA9C8A287B,310104320001,2024-12-18T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,29.7841,30.848,29.5285,28.8776,23.7,43.0,0.5337,55.6835,3.5663,1.7731,0.0,1032.0521
C43F4676-F430-4DEA-B6E7-07603ABE0834,310104330002,2024-12-18T00:00:00+08:00,2025-07-14T08:03:59+08:00,2025-07-14T08:03:59+08:00,50.4366,52.7981,49.2904,47.4554,43.2,68.9,1.1973,54.5196,3.556,1.5761,0.0,1031.8606
ECC27108-C3D9-4C7D-8754-DF47D9C6776A,310104320001,2024-12-19T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,56.9168,58.8289,47.3002,46.4015,29.9,101.1,0.4961,51.8688,5.954,8.3952,0.0,1029.9725
E797BAD1-61B9-451E-9356-6D9DD7DB0BF3,310104330002,2024-12-19T00:00:00+08:00,2025-07-14T08:04:26+08:00,2025-07-14T08:04:26+08:00,49.6402,52.2283,48.608,46.8648,43.0,66.7,0.3338,63.8717,4.246,1.9834,0.0,1025.2814
C2D830AF-CD9D-44FD-ACAF-743A2D2E4BC3,310104330002,2024-12-20T00:00:00+08:00,2025-07-14T08:03:58+08:00,2025-07-14T08:03:58+08:00,50.1447,52.7192,48.9898,47.5198,44.3,66.1,0.6575,52.4232,4.8873,1.076,0.0,1023.3082
CE295E4E-0382-4A10-8BBD-358BD01E7E49,310104320001,2024-12-21T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,51.5098,53.5873,50.7513,49.1376,44.0,71.2,0.7386,35.4788,6.0669,1.7781,0.0,1027.649
B55675A3-03BB-4CAB-96BD-15E32ED7362B,310104340006,2024-12-21T00:00:00+08:00,2025-07-14T08:03:48+08:00,2025-07-14T08:03:48+08:00,54.3292,58.4001,52.4045,48.465,43.5,69.4,1.0699,45.9501,3.0189,1.7391,0.0,1033.2484
C8CD6E1D-022D-4F1C-A889-EBF66C0D1189,310104330002,2024-12-22T00:00:00+08:00,2025-07-14T08:04:02+08:00,2025-07-14T08:04:02+08:00,55.1607,58.0534,53.5847,50.7576,44.9,77.5,0.9964,45.0055,5.6989,1.7168,0.0,1030.0209
CBD0DB6F-5E15-40D6-96FD-C3DD17862731,310104340006,2024-12-22T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,58.5498,61.3114,57.8543,54.68,45.4,80.4,0.7116,44.9159,5.9251,1.1355,0.0,1033.0384
E283C474-FE67-407A-862E-F05BB4C93489,310104320001,2024-12-23T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,48.8101,50.5762,48.4951,46.8174,42.4,59.4,0.4974,60.5963,6.5466,1.5047,0.0,1029.1222
F72BDCA4-6A0C-4278-938F-30343EAE853D,310104320001,2024-12-24T00:00:00+08:00,2025-07-14T08:04:34+08:00,2025-07-14T08:04:34+08:00,52.9407,55.5019,51.788,49.9016,44.5,74.2,0.5681,51.7298,8.9031,2.5897,0.0,1028.4355
F10B75EF-DF44-4484-BD8E-C5C02004193F,310104340006,2024-12-24T00:00:00+08:00,2025-07-14T08:04:30+08:00,2025-07-14T08:04:30+08:00,55.0132,58.434,53.8013,50.52,43.5,71.2,0.2675,65.7128,7.7222,2.2369,0.0,1028.7967
DB0469B7-29C6-48C3-86CD-3C877F054050,310104320001,2024-12-25T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,64.7302,63.6048,50.0574,48.934,43.4,107.0,0.4615,57.3698,10.8049,6.8125,0.0,1025.3155
DF84B186-D432-43D5-A491-0162AD8107E9,310104330002,2024-12-25T00:00:00+08:00,2025-07-14T08:04:21+08:00,2025-07-14T08:04:21+08:00,56.2076,58.6771,54.384,52.5516,47.3,75.2,0.2428,66.9472,8.3322,1.4883,0.0,1025.8474
FD323200-5A5F-4F2E-ACBB-9DBDF1769E70,310104340006,2024-12-25T00:00:00+08:00,2025-07-14T08:04:38+08:00,2025-07-14T08:04:38+08:00,54.7174,58.2485,53.3586,50.3678,44.3,72.5,0.7344,63.9808,8.1512,2.1622,0.0,1030.0854
F1228024-BE66-42CB-BAFD-1E83DE2F4E34,310104320001,2024-12-26T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,46.0178,47.4165,45.5971,44.9078,42.1,63.2,0.5226,62.6115,4.9734,0.9655,0.0,1030.5681
C59A8F18-0A16-46C6-922A-6BD09EA71BA4,310104340006,2024-12-26T00:00:00+08:00,2025-07-14T08:03:59+08:00,2025-07-14T08:03:59+08:00,58.9289,61.6008,58.1878,55.547,48.6,84.4,0.6768,46.6283,9.3672,1.2643,0.0,1031.4874
D874FE2C-47D9-4750-956A-E086063EF16D,310104340006,2024-12-27T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,59.2006,61.9115,58.4982,55.7515,46.3,83.7,0.7807,44.7174,7.5983,1.0168,0.0,1032.7412
C48DACB1-EAEB-4936-A046-43ED1EDFF282,310104320001,2024-12-29T00:00:00+08:00,2025-07-14T08:03:59+08:00,2025-07-14T08:03:59+08:00,46.5323,47.6376,46.2082,45.6476,41.4,63.6,0.5055,59.185,5.0686,0.9146,0.0,1022.4076
CBFA3430-449E-424D-92E8-D3AF856839D4,310104330002,2024-12-29T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,50.3832,53.1195,49.3733,47.3008,42.3,66.3,0.5225,61.5031,4.759,1.656,0.0,1022.0318
FC7CD6CF-4BE7-4682-95B3-FA421861E6D6,310104330002,2024-12-30T00:00:00+08:00,2025-07-14T08:04:38+08:00,2025-07-14T08:04:38+08:00,55.6044,58.0054,54.8849,52.5627,45.6,76.9,0.8077,35.6645,9.1305,2.0436,0.0,1020.8002
CEA25EE9-E11A-4F4F-B470-68218148F92F,310104340006,2024-12-30T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,58.8993,61.3339,58.3338,55.7045,46.4,75.3,0.6331,36.348,9.0346,1.0768,0.0,1023.7325
B53D5750-B312-4663-8070-9FF38DA2414B,310104320001,2024-12-31T00:00:00+08:00,2025-07-14T08:03:48+08:00,2025-07-14T08:03:48+08:00,48.1116,49.3346,47.7511,47.1284,39.4,60.9,0.21,68.4236,3.7889,0.3832,0.0,1023.6805
D25C86E1-404F-429C-896E-E5B2278A3909,310104330002,2024-12-31T00:00:00+08:00,2025-07-14T08:04:11+08:00,2025-07-14T08:04:11+08:00,59.763,62.6226,59.4154,48.97,42.8,87.7,0.264,69.4677,3.9791,6.1054,0.0267,1023.1963
B68595FC-9900-425F-966E-E0AD962A4883,310104340006,2024-12-31T00:00:00+08:00,2025-07-14T08:03:49+08:00,2025-07-14T08:03:49+08:00,59.3069,62.0945,58.5406,55.7723,47.1,83.0,0.5959,41.3717,8.2636,1.1325,0.0,1026.8837
BA63A8AD-10EF-4705-85E5-386F18815880,310104330002,2025-01-01T00:00:00+08:00,2025-07-14T08:03:51+08:00,2025-07-14T08:03:51+08:00,65.4129,69.749,59.7237,52.4495,45.0,98.5,0.8123,51.9241,9.1924,5.7616,0.0,1021.7538
FB36172B-D85E-417F-AA21-C1ED76D543E7,310104340006,2025-01-01T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,53.1252,57.3883,50.7862,46.942,42.6,70.8,0.2229,71.1289,7.1368,1.9699,0.0,1025.0
DFED3D7E-37A7-4BE2-90A9-DDE14F7615AE,310104320001,2025-01-02T00:00:00+08:00,2025-07-14T08:04:21+08:00,2025-07-14T08:04:21+08:00,53.4306,57.0584,51.2924,49.6749,43.4,80.7,0.5858,55.4586,10.2392,3.6087,0.0,1024.0677
BAC12705-6C51-4C3F-8694-3848BBADD3AA,310104330002,2025-01-02T00:00:00+08:00,2025-07-14T08:03:52+08:00,2025-07-14T08:03:52+08:00,53.0675,55.1048,50.5898,47.098,42.6,75.8,0.3479,71.3154,5.9694,2.7524,0.0,1025.1485
EC74C05C-2304-4446-901C-158D9DB2A0D0,310104340006,2025-01-02T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,53.7051,57.7541,51.7907,47.7583,40.8,73.0,0.2976,68.8768,6.6735,2.6496,0.0,1028.154
DBE1ADBE-3A28-4BFE-9A0C-4BC441BC851F,310104330002,2025-01-03T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,51.8034,53.4616,49.4675,47.3686,43.4,74.4,0.4392,70.2384,5.3615,1.7347,0.0,1026.6296
FDFB4BE9-009A-48DD-A26A-C90596E737B9,310104320001,2025-01-04T00:00:00+08:00,2025-07-14T08:04:39+08:00,2025-07-14T08:04:39+08:00,50.5506,53.7126,48.8051,46.8958,43.2,76.8,0.7916,48.7294,9.9236,2.3336,0.0,1025.2437
D8A78CD6-08A5-4C2F-BC24-0EE698E215D0,310104330002,2025-01-04T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,50.7536,53.5679,49.18,46.5463,40.2,71.9,0.4589,65.185,8.5808,1.6495,0.0,1022.0669
B4BC6414-FD5C-403F-B948-4F671B59EA3B,310104340006,2025-01-04T00:00:00+08:00,2025-07-14T08:03:48+08:00,2025-07-14T08:03:48+08:00,54.3653,58.0044,52.9121,49.4088,41.7,71.5,0.3288,62.7272,9.0042,1.7707,0.0,1025.1034
C86FAEE3-67BF-486F-BA7F-43F579ECED59,310104320001,2025-01-05T00:00:00+08:00,2025-07-14T08:04:02+08:00,2025-07-14T08:04:02+08:00,47.2915,48.5304,46.9627,46.1425,41.0,67.5,0.2743,64.7418,6.8542,0.8638,0.0,1020.6701
D445A629-7C23-4030-B468-78E2E391D9EB,310104340006,2025-01-05T00:00:00+08:00,2025-07-14T08:04:13+08:00,2025-07-14T08:04:13+08:00,57.8531,60.5911,57.1932,54.1244,44.6,76.1,0.5609,49.9822,10.8215,1.1791,0.0,1022.9234
E1AFFD72-1754-43C4-845E-C75415E1DA27,310104320001,2025-01-06T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,46.5815,47.6452,46.3178,45.6118,41.8,65.5,0.509,54.3069,4.6244,0.5742,0.0,1025.3207
FB7AF5DD-9345-4698-B2D1-1C0535F7F2FE,310104340006,2025-01-06T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,54.1176,57.999,52.3245,49.2004,42.9,70.6,0.6351,50.756,5.3724,2.6576,0.0,1027.9315
FCF83659-1EB4-426E-B161-54FDED64EE18,310104320001,2025-01-07T00:00:00+08:00,2025-07-14T08:04:38+08:00,2025-07-14T08:04:38+08:00,47.0591,48.0303,46.7993,46.3132,43.1,56.7,0.1497,50.8736,2.016,0.3679,0.0,1024.1821
F88D0171-A736-44E1-A23F-3496A8DDADAF,310104340006,2025-01-07T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,58.9528,61.4731,58.3831,55.5023,45.8,80.0,0.5724,37.2688,6.8491,0.9891,0.0,1027.366
FAFB405D-3EC3-4B14-97B7-701CDC6689FC,310104330002,2025-01-08T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,50.0636,52.5704,49.1166,47.0338,42.1,74.2,1.0488,51.8383,4.1097,1.6684,0.0,1027.499
D34304E1-8AAF-4FB1-AB81-71055136142C,310104340006,2025-01-08T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,54.2908,58.0857,52.4897,49.0685,43.3,71.0,0.7516,50.2333,4.3867,2.3972,0.0,1030.4982
EC114427-EF07-4691-B52B-9216553220BA,310104320001,2025-01-09T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,51.7362,53.5035,51.112,49.9563,45.4,79.0,0.8452,35.9254,3.9909,1.5335,0.0,1031.8984
BA65EB67-4B76-4C68-8BE4-7C2A337DE390,310104340006,2025-01-09T00:00:00+08:00,2025-07-14T08:03:51+08:00,2025-07-14T08:03:51+08:00,54.5283,58.6271,52.5373,48.6937,43.2,73.3,0.9815,35.4766,1.1848,2.2055,0.0,1038.794
F12FBF33-11C5-4806-88DE-691E1F146EA6,310104320001,2025-01-10T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,47.3737,48.5589,46.981,46.4469,43.3,66.3,0.3207,35.6486,1.6384,0.6847,0.0,1034.7925
B38E3F7E-290C-4413-BCB8-87B00EBAFBBB,310104330002,2025-01-10T00:00:00+08:00,2025-07-14T08:03:47+08:00,2025-07-14T08:03:47+08:00,54.1577,56.5677,53.4425,50.9851,43.2,76.4,1.0432,28.6428,3.2012,1.4939,0.0,1035.5306
F561817A-90E4-4853-8DE7-D71D6B9DE0AD,310104320001,2025-01-11T00:00:00+08:00,2025-07-14T08:04:33+08:00,2025-07-14T08:04:33+08:00,50.0418,52.3101,49.0297,47.6759,43.7,69.7,0.4495,29.8944,4.3764,1.1644,0.0,1031.2838
EF0671C8-9F8A-45A4-BE2C-5ABF433F35A2,310104340006,2025-01-11T00:00:00+08:00,2025-07-14T08:04:29+08:00,2025-07-14T08:04:29+08:00,58.1103,61.0146,57.3638,53.8989,43.3,77.8,0.6144,29.6105,4.4583,1.0992,0.0,1033.9519
F8A7D3A0-D4D9-46DD-BE51-17CEABCF52A8,310104320001,2025-01-12T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,49.2119,51.3474,48.2662,47.1031,42.2,70.9,0.5322,34.2768,7.2094,1.2384,0.0,1026.7726
D7BF1068-6368-4138-B857-2C2DBE802F00,310104330002,2025-01-12T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,54.6029,57.1191,53.3755,50.998,44.4,74.9,0.9238,36.3603,6.8876,0.7482,0.0,1026.335
C3991A1B-F750-49CA-BE54-02F7AEDA5323,310104340006,2025-01-12T00:00:00+08:00,2025-07-14T08:03:58+08:00,2025-07-14T08:03:58+08:00,58.3511,61.2595,57.5432,54.4589,45.4,83.7,0.798,34.9178,7.2028,1.2724,0.0,1029.227
D3B0A8E9-EE84-4070-9B29-9DB291B6FB1C,310104330002,2025-01-13T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,55.096,57.5924,54.1074,51.7485,44.3,76.2,0.5894,44.062,9.5099,1.8393,0.0,1024.8081
EF7BD399-203A-4ED8-98F1-A9AF3C4A3896,310104340006,2025-01-14T00:00:00+08:00,2025-07-14T08:04:30+08:00,2025-07-14T08:04:30+08:00,59.0143,61.7087,58.2217,55.5873,47.8,84.6,0.3859,42.6349,13.0842,1.4051,0.0,1026.7119
E231761E-0BE1-4233-8984-6ACD0491EF25,310104340006,2025-01-15T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,53.5719,57.614,51.6576,47.5256,41.7,67.1,0.5609,26.8077,1.8598,2.3474,0.0,1033.9237
E32504EA-A046-4826-8149-80ADABC04353,310104340006,2025-01-16T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,55.0762,58.9364,53.4985,49.22,42.1,72.1,0.1528,43.2143,1.2897,2.1376,0.0,1030.9217
B47F71DE-1288-4380-890A-3DF49C9D1922,310104320001,2025-01-17T00:00:00+08:00,2025-07-14T08:03:48+08:00,2025-07-14T08:03:48+08:00,46.8827,47.957,46.5378,45.9763,42.8,65.5,0.2346,54.9477,3.6864,0.5564,0.0,1025.4122
DED5869B-176C-48B8-AFB5-61E931C3AEF4,310104320001,2025-01-18T00:00:00+08:00,2025-07-14T08:04:20+08:00,2025-07-14T08:04:20+08:00,46.8802,48.1705,46.4065,45.9008,42.5,68.0,0.2333,75.7543,5.9488,0.8598,0.0,1018.3763
DC810692-DB52-4CB7-992B-5B2D9E310E74,310104330002,2025-01-18T00:00:00+08:00,2025-07-14T08:04:19+08:00,2025-07-14T08:04:19+08:00,55.9352,56.9943,55.6688,55.1129,54.4,71.5,0.2829,76.0209,5.9082,0.4466,0.0,1017.9239
E233A89A-A87F-4DE0-9D81-99519B5752A7,310104340006,2025-01-18T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,54.5912,58.4997,52.8596,48.4154,42.6,69.4,0.197,73.8995,6.3013,1.9736,0.0,1020.912
C9E9B6E2-1417-4CF0-96A4-97D31F67935B,310104320001,2025-01-20T00:00:00+08:00,2025-07-14T08:04:04+08:00,2025-07-14T08:04:04+08:00,44.995,46.2997,44.4932,43.9794,41.3,60.1,0.2081,69.1819,4.6784,0.7528,0.0,1021.0
AF8C8C6D-DB04-4ADF-977F-5B81154CD07A,310104340006,2025-01-20T00:00:00+08:00,2025-07-14T08:03:45+08:00,2025-07-14T08:03:45+08:00,55.0743,58.8544,53.4546,49.3823,42.0,72.6,0.1998,69.6652,5.5922,1.9131,0.0,1023.2496
F0FC46FE-7D3C-4E5E-81A9-85D97FCB9743,310104320001,2025-01-21T00:00:00+08:00,2025-07-14T08:04:30+08:00,2025-07-14T08:04:30+08:00,49.9639,52.0058,49.1193,48.2032,44.0,69.2,0.7402,46.5097,10.5933,1.6761,0.0,1021.2187
EAE84C42-3A62-4823-ADA0-8FCE09DAAE83,310104340006,2025-01-21T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,58.6616,61.1975,58.0991,55.183,45.9,79.2,0.4521,46.7174,10.76,1.0662,0.0,1023.8719
